YEAR,POSITION_TITLE,PAY_TOTAL_ACTUAL,ANNUAL_RATE,DEPARTMENT_LOCATION_ZIP_CODE,Job
2010,Athletic Coach,86210.02,86886.54,U Mass Amherst,Coach
2010,Athletic Coach,87312.75,87998.04,U Mass Amherst,Coach
2010,"Head Coach, Track",103948.43,104764.14,U Mass Amherst,Coach
2010,Head Coach,30910.05,172550.223,U Mass Lowell,Coach
2010,Head Coach Men's Ice Hockey,143846.56,172550.223,U Mass Lowell,Coach
2010,Academic Coord/Head Coach,64457.94,64716.6,U Mass Dartmouth,Coach
2010,Assistant Athletic Coach,32969.17,32408.48,U Mass Amherst,Coach
2010,Athletic Coach,100833.13,91996.32,U Mass Amherst,Coach
2010,"Head Coach, Track",80003.63,80631.46,U Mass Amherst,Coach
2010,Aquatics Dir/Hd Coach M&W Swim,52102.09,52510.9,U Mass Dartmouth,Coach
2010,Athletic Coach,237767.13,235398.02,U Mass Amherst,Coach
2010,Asst Dir Athletics/Head Coach,67502.19,73453.9,U Mass Dartmouth,Coach
2010,Head Coach,28020.56,72065.02,U Mass Lowell,Coach
2010,Athletic Coach,87454.14,88140.52,U Mass Amherst,Coach
2010,Assistant Athletic Coach,89453.02,90155.0,U Mass Amherst,Coach
2010,Athletic Coach,104457.23,105276.86,U Mass Amherst,Coach
2010,Athletic Coach,137656.43,135713.24,U Mass Amherst,Coach
2010,Athletic Coach,93708.01,94443.18,U Mass Amherst,Coach
2010,Athletic Coach,73081.1,73654.62,U Mass Amherst,Coach
2010,Athletic Coach,80085.77,80714.14,U Mass Amherst,Coach
2010,Assistant Athletic Coach,35111.52,37495.38,U Mass Amherst,Coach
2010,Assistant Athletic Coach,58572.47,59031.96,U Mass Amherst,Coach
2010,Athletic Coach,43904.71,44249.14,U Mass Amherst,Coach
2010,Assistant Athletic Coach,36671.77,36959.52,U Mass Amherst,Coach
2010,Assistant Athletic Coach,103407.2,88343.84,U Mass Amherst,Coach
2010,Head Basketball Coach,80299.68,145062.84,U Mass Amherst,Coach
2010,Assistant Athletic Coach,72337.65,61799.92,U Mass Amherst,Coach
2010,Head Coach,7223.03,45000.02,U Mass Lowell,Coach
2010,Assistant Athletic Coach,65870.82,66387.62,U Mass Amherst,Coach
2010,Head Football Coach,203919.44,202999.94,U Mass Amherst,Coach
2010,Assistant Athletic Coach,89429.09,90130.82,U Mass Amherst,Coach
2010,Assistant Athletic Coach,89027.3,89725.74,U Mass Amherst,Coach
2010,Assistant Athletic Coach,60811.97,61289.02,U Mass Amherst,Coach
2010,Assistant Athletic Coach,36255.69,36540.14,U Mass Amherst,Coach
2010,Assistant Athletic Coach,42298.3,42630.12,U Mass Amherst,Coach
2010,Assistant Athletic Coach,26523.64,30375.02,U Mass Amherst,Coach
2010,Head Women's Soccer Coach,46808.82,47176.084,U Mass Boston,Coach
2010,Head Mens Baseball Coach,49287.98,55635.58,U Mass Boston,Coach
2010,Assistant Athletic Coach,100709.87,101500.1,U Mass Amherst,Coach
2010,Associate Head Coach,13603.47,43863.083,U Mass Lowell,Coach
2010,Assistant Athletic Coach,36384.71,60000.2,U Mass Amherst,Coach
2010,Assistant Athletic Coach,89027.3,89725.74,U Mass Amherst,Coach
2010,Head Women's Ice Hockey Coach,44493.43,50742.38,U Mass Boston,Coach
2010,Assistant Athletic Coach,27662.52,27879.54,U Mass Amherst,Coach
2010,Head Hockey Coach,49751.07,50141.528,U Mass Boston,Coach
2010,Assistant Athletic Coach,27662.52,27879.54,U Mass Amherst,Coach
2010,Athletic Coach,59945.86,65679.64,U Mass Amherst,Coach
2010,Assistant Athletic Coach,29300.25,35534.72,U Mass Amherst,Coach
2010,Assistant Athletic Coach,9692.34,36000.12,U Mass Amherst,Coach
2010,Athletic Coach,34154.02,80000.18,U Mass Amherst,Coach
2010,Assistant Athletic Coach,40284.35,40600.3,U Mass Amherst,Coach
2010,Hd Cross Country & Track Coach,30000.44,43333.42,U Mass Boston,Coach
2010,Athletic Coach,75581.45,73033.74,U Mass Amherst,Coach
2010,Assistant Athletic Coach,37363.05,37656.06,U Mass Amherst,Coach
2010,Asst Women's Basketball Coach,50032.8,50425.484,U Mass Lowell,Coach
2010,Assistant Athletic Coach,27654.47,27871.48,U Mass Amherst,Coach
2010,Head Women's Softball Coach,41794.62,46334.86,U Mass Boston,Coach
2010,Assistant Athletic Coach,11538.6,30000.1,U Mass Amherst,Coach
2010,Head Basketball Coach,489025.92,218225.28,U Mass Amherst,Coach
2010,Assistant Athletic Coach,100709.87,101500.1,U Mass Amherst,Coach
2010,Assistant Athletic Coach,100709.87,101500.1,U Mass Amherst,Coach
2010,Assistant Athletic Coach,33234.39,33495.02,U Mass Amherst,Coach
2010,Boathouse Dir & Coach Wm Crew,52369.0,52780.0,U Mass Lowell,Coach
2010,Assistant Athletic Coach,20866.5,30899.7,U Mass Amherst,Coach
2010,Assistant Athletic Coach,60426.0,60900.06,U Mass Amherst,Coach
2010,Head Coach Men's Soccer,50444.2,55000.14,U Mass Lowell,Coach
2010,Head Woman's B-ball Coach,58613.27,59073.223,U Mass Boston,Coach
2010,Assistant Athletic Coach,14807.69,24999.78,U Mass Amherst,Coach
2010,Assistant Athletic Coach,36759.37,37047.66,U Mass Amherst,Coach
2010,Assistant Athletic Coach,34208.46,75000.12,U Mass Amherst,Coach
2010,Assistant Athletic Coach,27553.76,31363.28,U Mass Amherst,Coach
2010,Athletic Coach,71701.61,89320.14,U Mass Amherst,Coach
2010,Assistant Athletic Coach,36665.67,45674.98,U Mass Amherst,Coach
2010,Assistant Athletic Coach,20369.72,25374.96,U Mass Amherst,Coach
2010,Assistant Athletic Coach,76923.2,125000.2,U Mass Amherst,Coach
2010,Assistant Athletic Coach,33846.4,55000.14,U Mass Amherst,Coach
2010,Assistant Athletic Coach,43077.11,70000.06,U Mass Amherst,Coach
2010,Head Basketball Coach,128173.2,190000.2,U Mass Amherst,Coach
2010,Assistant Head Coach,21154.0,55000.14,U Mass Lowell,Coach
2010,Hd Cross Country & Track Coach,6384.0,41496.0,U Mass Boston,Coach
2010,Assistant Athletic Coach,6923.16,30000.1,U Mass Amherst,Coach
2010,Assistant Athletic Coach,10384.68,45000.02,U Mass Amherst,Coach
2011,Athletic Coach,92434.0,91230.62,U Mass Amherst,Coach
2011,Athletic Coach,93169.59,91517.92,U Mass Amherst,Coach
2011,"Head Coach, Track",111453.06,110002.1,U Mass Amherst,Coach
2011,Assistant Athletic Coach,34510.0,89725.74,U Mass Amherst,Coach
2011,Head Coach,164267.6,178638.011,U Mass Lowell,Coach
2011,Academic Coord/Head Coach,68360.56,66991.34,U Mass Dartmouth,Coach
2011,Athletic Coach,107536.3,96595.98,U Mass Amherst,Coach
2011,"Head Coach, Track",85779.55,84663.02,U Mass Amherst,Coach
2011,Aquatics Dir/Hd Coach M&W Swim,55467.73,54356.64,U Mass Dartmouth,Coach
2011,Athletic Coach,260552.96,247167.96,U Mass Amherst,Coach
2011,Asst Dir Athletics/Head Coach,79005.87,76035.7,U Mass Dartmouth,Coach
2011,Assistant Athletic Coach,25906.09,40000.22,U Mass Amherst,Coach
2011,Head Coach,79127.64,74607.564,U Mass Lowell,Coach
2011,Athletic Coach,93767.95,92547.52,U Mass Amherst,Coach
2011,Assistant Athletic Coach,72058.27,86500.18,U Mass Amherst,Coach
2011,Assistant Athletic Coach,30860.75,90155.0,U Mass Amherst,Coach
2011,Athletic Coach,111998.45,110540.56,U Mass Amherst,Coach
2011,Athletic Coach,146897.27,147498.78,U Mass Amherst,Coach
2011,Athletic Coach,100473.23,99165.3,U Mass Amherst,Coach
2011,Athletic Coach,78357.31,77337.26,U Mass Amherst,Coach
2011,Athletic Coach,86687.16,86363.94,U Mass Amherst,Coach
2011,Assistant Athletic Coach,42188.39,47624.72,U Mass Amherst,Coach
2011,Assistant Athletic Coach,83451.05,61983.74,U Mass Amherst,Coach
2011,Athletic Coach,46849.68,46018.96,U Mass Amherst,Coach
2011,Assistant Athletic Coach,7249.75,36959.52,U Mass Amherst,Coach
2011,Assistant Athletic Coach,30290.01,60000.2,U Mass Amherst,Coach
2011,Head Coach,47536.78,46587.677,U Mass Lowell,Coach
2011,Assistant Athletic Coach,39410.4,66387.62,U Mass Amherst,Coach
2011,Head Football Coach,664445.96,202999.94,U Mass Amherst,Coach
2011,Assistant Athletic Coach,157261.13,94637.4,U Mass Amherst,Coach
2011,Assistant Athletic Coach,94998.86,93314.52,U Mass Amherst,Coach
2011,Assistant Athletic Coach,29701.65,61289.02,U Mass Amherst,Coach
2011,Assistant Athletic Coach,38687.64,38001.6,U Mass Amherst,Coach
2011,Assistant Athletic Coach,39514.84,42630.12,U Mass Amherst,Coach
2011,Assistant Athletic Coach,32388.6,32039.8,U Mass Amherst,Coach
2011,Head Women's Soccer Coach,54873.97,55037.32,U Mass Boston,Coach
2011,Head Mens Baseball Coach,60942.16,57582.72,U Mass Boston,Coach
2011,Assistant Athletic Coach,107980.61,106575.04,U Mass Amherst,Coach
2011,Associate Head Coach,46335.74,45410.627,U Mass Lowell,Coach
2011,Assistant Athletic Coach,67367.36,89725.74,U Mass Amherst,Coach
2011,Assistant Athletic Coach,24484.0,27879.54,U Mass Amherst,Coach
2011,Head Hockey Coach,58543.4,58995.04,U Mass Boston,Coach
2011,Assistant Athletic Coach,7384.68,32000.02,U Mass Amherst,Coach
2011,Assistant Athletic Coach,53354.97,39000.0,U Mass Amherst,Coach
2011,Assistant Athletic Coach,30915.76,60000.2,U Mass Amherst,Coach
2011,Athletic Coach,11538.5,60000.2,U Mass Amherst,Coach
2011,Assistant Athletic Coach,4232.64,35000.16,U Mass Amherst,Coach
2011,Athletic Coach,95108.05,84000.02,U Mass Amherst,Coach
2011,Assistant Athletic Coach,35291.2,40600.3,U Mass Amherst,Coach
2011,Hd Cross Country & Track Coach,922.92,43333.42,U Mass Boston,Coach
2011,Athletic Coach,12921.35,73033.74,U Mass Amherst,Coach
2011,Assistant Athletic Coach,5667.96,37656.06,U Mass Amherst,Coach
2011,Asst Women's Basketball Coach,41020.13,52204.558,U Mass Lowell,Coach
2011,Assistant Athletic Coach,46850.52,39000.0,U Mass Amherst,Coach
2011,Head Women's Softball Coach,49750.48,47956.48,U Mass Boston,Coach
2011,Assistant Athletic Coach,32668.16,32240.0,U Mass Amherst,Coach
2011,Head Basketball Coach,529658.07,229136.44,U Mass Amherst,Coach
2011,Assistant Athletic Coach,21438.41,75000.12,U Mass Amherst,Coach
2011,Assistant Athletic Coach,74173.34,101500.1,U Mass Amherst,Coach
2011,Assistant Athletic Coach,107980.59,106575.04,U Mass Amherst,Coach
2011,Assistant Athletic Coach,35710.85,36400.0,U Mass Amherst,Coach
2011,Assistant Athletic Coach,35463.61,34834.8,U Mass Amherst,Coach
2011,Boathouse Dir & Coach Wm Crew,55755.38,54642.144,U Mass Lowell,Coach
2011,Assistant Athletic Coach,79615.4,63945.18,U Mass Amherst,Coach
2011,Head Woman's B-ball Coach,62394.74,61140.743,U Mass Boston,Coach
2011,Assistant Athletic Coach,45300.87,47906.56,U Mass Amherst,Coach
2011,Assistant Athletic Coach,34627.87,37236.94,U Mass Amherst,Coach
2011,Athletic Coach,95023.04,93785.9,U Mass Amherst,Coach
2011,Assistant Athletic Coach,48359.39,47501.74,U Mass Amherst,Coach
2011,Assistant Athletic Coach,15467.03,25374.96,U Mass Amherst,Coach
2011,Assistant Athletic Coach,132346.27,130000.0,U Mass Amherst,Coach
2011,Assistant Athletic Coach,58232.52,57200.0,U Mass Amherst,Coach
2011,Assistant Athletic Coach,74113.97,72800.0,U Mass Amherst,Coach
2011,Head Basketball Coach,222130.92,199500.08,U Mass Amherst,Coach
2011,Assistant Head Coach,33630.61,56940.614,U Mass Lowell,Coach
2011,Hd Cross Country & Track Coach,43829.35,50000.08,U Mass Boston,Coach
2011,Assistant Athletic Coach,31763.27,31200.0,U Mass Amherst,Coach
2011,Assistant Athletic Coach,47416.36,46349.94,U Mass Amherst,Coach
2011,Head Women's Ice Hockey Coach,39350.22,51750.14,U Mass Boston,Coach
2011,Athletic Coach,76846.55,80000.18,U Mass Amherst,Coach
2011,Assistant Athletic Coach,29077.02,36000.12,U Mass Amherst,Coach
2011,Head Coach,58409.69,84867.561,U Mass Lowell,Coach
2011,Head Coach,109691.48,178937.52,U Mass Lowell,Coach
2011,Assistant Athletic Coach,52978.52,84000.02,U Mass Amherst,Coach
2011,Asst Coach Women's Basketball,30386.47,51125.082,U Mass Lowell,Coach
2011,Assistant Head Coach,53888.72,100205.245,U Mass Lowell,Coach
2011,Assistant Head Coach,35742.37,66462.5,U Mass Lowell,Coach
2011,Assistant Athletic Coach,37692.48,70000.06,U Mass Amherst,Coach
2011,Assistant Athletic Coach,9759.6,25374.96,U Mass Amherst,Coach
2011,Assistant Athletic Coach,8303.64,35982.44,U Mass Amherst,Coach
2012,Athletic Coach,93830.81,96430.62,U Mass Amherst,Coach
2012,Athletic Coach,94126.26,96734.3,U Mass Amherst,Coach
2012,"Head Coach, Track",113137.18,116272.0,U Mass Amherst,Coach
2012,Assistant Athletic Coach,51589.41,89725.74,U Mass Amherst,Coach
2012,Head Coach,107320.0,178638.011,U Mass Lowell,Coach
2012,"Head Coach, Women's Volleyball",12558.73,62793.806,U Mass Lowell,Coach
2012,Academic Coord/Head Coach,68770.33,70549.44,U Mass Dartmouth,Coach
2012,Athletic Coach,101349.09,102101.74,U Mass Amherst,Coach
2012,Head Womans Soccer Coach,12623.0,63114.904,U Mass Lowell,Coach
2012,"Head Coach, Track",87076.0,89488.62,U Mass Amherst,Coach
2012,Aquatics Dir/Hd Coach M&W Swim,55800.15,57243.68,U Mass Dartmouth,Coach
2012,Athletic Coach,395846.83,259526.54,U Mass Amherst,Coach
2012,Asst Dir Athletics/Head Coach,78055.13,80074.28,U Mass Dartmouth,Coach
2012,Head Coach,76588.75,78570.159,U Mass Lowell,Coach
2012,Athletic Coach,95185.17,97822.66,U Mass Amherst,Coach
2012,Athletic Coach,116909.6,118278.42,U Mass Amherst,Coach
2012,Athletic Coach,157001.86,160504.76,U Mass Amherst,Coach
2012,Athletic Coach,101991.75,104817.7,U Mass Amherst,Coach
2012,Athletic Coach,79541.48,81745.3,U Mass Amherst,Coach
2012,Athletic Coach,88825.36,91286.52,U Mass Amherst,Coach
2012,Assistant Athletic Coach,43091.16,50124.88,U Mass Amherst,Coach
2012,Associate Athletic Coach,5783.64,50124.88,U Mass Amherst,Coach
2012,Assistant Athletic Coach,8582.66,61983.74,U Mass Amherst,Coach
2012,Athletic Coach,47330.4,48641.84,U Mass Amherst,Coach
2012,Asst Coach - Men's Basketball,9038.5,47000.2,U Mass Lowell,Coach
2012,Head Coach,47824.92,49062.065,U Mass Lowell,Coach
2012,Head Coach - Baseball,12515.57,62578.015,U Mass Lowell,Coach
2012,Assistant Athletic Coach,95974.06,98633.34,U Mass Amherst,Coach
2012,Assistant Athletic Coach,39084.72,40167.66,U Mass Amherst,Coach
2012,Assistant Athletic Coach,37068.41,46929.22,U Mass Amherst,Coach
2012,Head Women's Soccer Coach,56482.14,57926.902,U Mass Boston,Coach
2012,Head Mens Baseball Coach,59094.36,60605.919,U Mass Boston,Coach
2012,Assistant Athletic Coach,116503.53,113090.64,U Mass Amherst,Coach
2012,Associate Head Coach,47352.22,47822.499,U Mass Lowell,Coach
2012,Head Hockey Coach,60543.6,62092.216,U Mass Boston,Coach
2012,Assistant Athletic Coach,32912.1,33823.92,U Mass Amherst,Coach
2012,Assistant Athletic Coach,25576.56,37440.0,U Mass Amherst,Coach
2012,Assistant Athletic Coach,42264.02,36995.14,U Mass Amherst,Coach
2012,Athletic Coach,96940.09,89879.92,U Mass Amherst,Coach
2012,Admin Asst/Head Coach,27138.25,58799.78,U Mass Dartmouth,Coach
2012,Head Women's Softball Coach,49215.4,50474.318,U Mass Boston,Coach
2012,Assistant Athletic Coach,12256.94,32240.0,U Mass Amherst,Coach
2012,Head Basketball Coach,629705.64,257249.98,U Mass Amherst,Coach
2012,Assistant Athletic Coach,89183.87,102175.06,U Mass Amherst,Coach
2012,Head Coach of Men's Basketball,17450.6,90743.085,U Mass Lowell,Coach
2012,Assistant Athletic Coach,70093.58,106575.04,U Mass Amherst,Coach
2012,Assistant Athletic Coach,37437.41,38474.8,U Mass Amherst,Coach
2012,Assistant Athletic Coach,20467.96,34834.8,U Mass Amherst,Coach
2012,Boathouse Dir & Coach Wm Crew,56093.18,57544.325,U Mass Lowell,Coach
2012,Assistant Athletic Coach,10461.62,32000.02,U Mass Amherst,Coach
2012,Head Woman's B-ball Coach,62745.54,64350.585,U Mass Boston,Coach
2012,Head Softball Coach,11066.22,55331.171,U Mass Lowell,Coach
2012,Assistant Athletic Coach,49583.27,51259.78,U Mass Amherst,Coach
2012,Assistant Athletic Coach,46229.8,55222.18,U Mass Amherst,Coach
2012,Athletic Coach,96458.96,99131.76,U Mass Amherst,Coach
2012,Assistant Athletic Coach,43062.2,50209.12,U Mass Amherst,Coach
2012,Associate Athletic Coach,5793.36,50209.12,U Mass Amherst,Coach
2012,Assistant Athletic Coach,78096.25,130000.0,U Mass Amherst,Coach
2012,Assistant Athletic Coach,76839.49,100659.0,U Mass Amherst,Coach
2012,Assistant Athletic Coach,26483.29,61206.6,U Mass Amherst,Coach
2012,Assistant Athletic Coach,85645.69,101111.4,U Mass Amherst,Coach
2012,Head Basketball Coach,219736.99,209973.66,U Mass Amherst,Coach
2012,Admin Asst/Head Coach,19730.74,53999.92,U Mass Dartmouth,Coach
2012,Hd Cross Country & Track Coach,52967.0,52625.022,U Mass Boston,Coach
2012,Assistant Athletic Coach,21369.15,31200.0,U Mass Amherst,Coach
2012,Assistant Athletic Coach,35893.96,46349.94,U Mass Amherst,Coach
2012,Head Women's Ice Hockey Coach,53108.64,54466.914,U Mass Boston,Coach
2012,Athletic Coach,87280.37,84560.06,U Mass Amherst,Coach
2012,Assistant Athletic Coach,37026.06,38051.78,U Mass Amherst,Coach
2012,Head Coach,87121.32,89375.09,U Mass Lowell,Coach
2012,Head Coach,233552.66,207500.02,U Mass Lowell,Coach
2012,Asst Coach Women's Basketball,20389.49,51125.082,U Mass Lowell,Coach
2012,Assistant Athletic Coach,27307.82,70000.06,U Mass Amherst,Coach
2012,Assistant Head Coach,106866.14,105527.397,U Mass Lowell,Coach
2012,Assistant Head Coach,72227.38,69992.49,U Mass Lowell,Coach
2012,Assistant Athletic Coach,11080.45,70000.06,U Mass Amherst,Coach
2012,Assistant Athletic Coach,26098.02,26821.08,U Mass Amherst,Coach
2012,Assistant Athletic Coach,54213.81,60455.46,U Mass Amherst,Coach
2012,Admin Asst/Head Coach,17446.13,53999.92,U Mass Dartmouth,Coach
2012,Assistant Athletic Coach,45602.42,55222.18,U Mass Amherst,Coach
2012,Assistant Athletic Coach,74956.84,73990.02,U Mass Amherst,Coach
2012,Assistant Athletic Coach,100656.38,99358.22,U Mass Amherst,Coach
2012,Head Football Coach,411370.52,263125.2,U Mass Amherst,Coach
2012,Assistant Athletic Coach,160000.0,162500.0,U Mass Amherst,Coach
2012,Assistant Athletic Coach,53308.08,55000.14,U Mass Amherst,Coach
2012,Assistant Athletic Coach,50134.98,55000.14,U Mass Amherst,Coach
2012,Assistant Athletic Coach,88961.58,90000.04,U Mass Amherst,Coach
2012,Assistant Athletic Coach,53077.1,60000.2,U Mass Amherst,Coach
2012,Assistant Athletic Coach,100769.38,100000.16,U Mass Amherst,Coach
2012,Assistant Athletic Coach,54219.48,63500.06,U Mass Amherst,Coach
2012,Asst Coach Women's Basketball,31634.75,47000.2,U Mass Lowell,Coach
2012,Assistant Athletic Coach,8076.96,50000.34,U Mass Amherst,Coach
2012,Athletic Coach,16538.68,50000.34,U Mass Amherst,Coach
2012,Athletic Coach,96115.58,210000.18,U Mass Amherst,Coach
2012,Assistant Athletic Coach,17250.22,34500.18,U Mass Amherst,Coach
2012,Assistant Athletic Coach,30288.51,75000.12,U Mass Amherst,Coach
2012,Assistant Athletic Coach,11538.48,100000.16,U Mass Amherst,Coach
2012,Athletic Coach,26538.5,100000.16,U Mass Amherst,Coach
2012,Assistant Athletic Coach,14615.56,40000.22,U Mass Amherst,Coach
2012,Assistant Athletic Coach,11509.63,31500.04,U Mass Amherst,Coach
2013,Athletic Coach,98976.82,99835.32,U Mass Amherst,Coach
2013,Athletic Coach,98919.31,99411.26,U Mass Amherst,Coach
2013,"Head Coach, Track",119341.82,120376.88,U Mass Amherst,Coach
2013,Head Coach -Women's Volleyball,32505.46,65010.819,U Mass Lowell,Coach
2013,"Head Coach, Women's Volleyball",31946.44,65010.819,U Mass Lowell,Coach
2013,Academic Coord/Head Coach,73873.34,76315.46,U Mass Dartmouth,Coach
2013,Athletic Coach,113455.04,105706.38,U Mass Amherst,Coach
2013,Head Coach - Women's Soccer,33859.85,65343.255,U Mass Lowell,Coach
2013,Head Womans Soccer Coach,32109.74,65343.255,U Mass Lowell,Coach
2013,"Head Coach, Track",91851.26,92647.88,U Mass Amherst,Coach
2013,Aquatics Dir/Hd Coach M&W Swim,60710.74,59119.32,U Mass Dartmouth,Coach
2013,Asst Dir Athletics/Head Coach,81986.58,82697.68,U Mass Dartmouth,Coach
2013,Head Coach,24598.56,81344.175,U Mass Lowell,Coach
2013,Head Coach - Fld Hock/Asst Dir,15374.1,81344.175,U Mass Lowell,Coach
2013,Head Coach -Women's Fld Hockey,40672.06,81344.175,U Mass Lowell,Coach
2013,Athletic Coach,100405.5,101276.24,U Mass Amherst,Coach
2013,Assistant Athletic Coach,28461.6,60000.2,U Mass Amherst,Coach
2013,Athletic Coach,121401.29,122454.28,U Mass Amherst,Coach
2013,Athletic Coach,101077.66,168313.6,U Mass Amherst,Coach
2013,Athletic Coach,107585.14,108518.28,U Mass Amherst,Coach
2013,Athletic Coach,83903.8,84631.3,U Mass Amherst,Coach
2013,Athletic Coach,93696.69,94509.22,U Mass Amherst,Coach
2013,Associate Athletic Coach,51448.29,51894.44,U Mass Amherst,Coach
2013,Athletic Coach,49926.23,54999.88,U Mass Amherst,Coach
2013,Asst Coach - Men's Basketball,23082.64,47000.2,U Mass Lowell,Coach
2013,Head Coach-Men X-Country/Track,36142.84,72285.579,U Mass Lowell,Coach
2013,Head Coach,15360.17,50794.262,U Mass Lowell,Coach
2013,Head Coach - Men's Soccer,34997.16,50794.262,U Mass Lowell,Coach
2013,Head Coach - Baseball,31758.22,64628.227,U Mass Lowell,Coach
2013,Head Coach - Men's Baseball,32314.1,64628.227,U Mass Lowell,Coach
2013,Assistant Athletic Coach,105892.12,100359.48,U Mass Amherst,Coach
2013,Assistant Athletic Coach,41228.46,41585.96,U Mass Amherst,Coach
2013,Assistant Athletic Coach,37370.44,70835.7,U Mass Amherst,Coach
2013,Athletic Coach,21956.38,70835.7,U Mass Amherst,Coach
2013,Head Women's Soccer Coach,59456.28,59972.084,U Mass Boston,Coach
2013,Head Mens Baseball Coach,62206.04,62745.687,U Mass Boston,Coach
2013,Assistant Athletic Coach,116076.73,117083.46,U Mass Amherst,Coach
2013,Head Hockey Coach,63731.72,64284.459,U Mass Boston,Coach
2013,Assistant Athletic Coach,34717.26,35018.1,U Mass Amherst,Coach
2013,Athletic Coach,99753.2,93053.22,U Mass Amherst,Coach
2013,Admin Asst/Head Coach,60899.6,58799.78,U Mass Dartmouth,Coach
2013,Head Women's Softball Coach,51807.08,52256.377,U Mass Boston,Coach
2013,Head Basketball Coach,720012.97,266332.3,U Mass Amherst,Coach
2013,Assistant Athletic Coach,104872.82,105782.3,U Mass Amherst,Coach
2013,Head Coach of Men's Basketball,64446.43,92331.089,U Mass Lowell,Coach
2013,Assistant Athletic Coach,39490.86,39833.3,U Mass Amherst,Coach
2013,Boathouse Dir & Coach Wm Crew,20217.96,58407.49,U Mass Lowell,Coach
2013,Boathouse Dir & Coach Wm Row,13673.34,58407.49,U Mass Lowell,Coach
2013,Assistant Athletic Coach,22221.69,32000.02,U Mass Amherst,Coach
2013,Assistant Athletic Coach,16200.0,35100.0,U Mass Amherst,Coach
2013,Head Woman's B-ball Coach,66049.61,66622.563,U Mass Boston,Coach
2013,Head Coach - Women's Softball,28642.38,57284.706,U Mass Lowell,Coach
2013,Head Softball Coach,28149.68,57284.706,U Mass Lowell,Coach
2013,Assistant Athletic Coach,52613.25,53069.38,U Mass Amherst,Coach
2013,Assistant Athletic Coach,56680.22,57171.66,U Mass Amherst,Coach
2013,Athletic Coach,101749.17,102631.62,U Mass Amherst,Coach
2013,Associate Athletic Coach,17880.72,51087.66,U Mass Amherst,Coach
2013,Assistant Athletic Coach,103316.72,104212.68,U Mass Amherst,Coach
2013,Assistant Athletic Coach,62822.75,63367.46,U Mass Amherst,Coach
2013,Assistant Athletic Coach,103781.08,104681.2,U Mass Amherst,Coach
2013,Head Basketball Coach,234716.55,215784.66,U Mass Amherst,Coach
2013,Admin Asst/Head Coach,57128.19,57779.904,U Mass Dartmouth,Coach
2013,Hd Cross Country & Track Coach,54014.5,54483.015,U Mass Boston,Coach
2013,Head Women's Ice Hockey Coach,55904.94,56389.937,U Mass Boston,Coach
2013,Athletic Coach,94292.94,87545.64,U Mass Amherst,Coach
2013,Assistant Athletic Coach,39056.42,39395.2,U Mass Amherst,Coach
2013,Head Coach,27981.28,92530.589,U Mass Lowell,Coach
2013,Head Coach- Women's Basketball,17488.3,92530.589,U Mass Lowell,Coach
2013,Head Coach -Women's Basketball,46265.2,92530.589,U Mass Lowell,Coach
2013,Head Coach,63846.24,265750.16,U Mass Lowell,Coach
2013,Head Coach - Men's Ice Hockey,227912.61,265750.16,U Mass Lowell,Coach
2013,Assistant Athletic Coach,71848.66,72471.62,U Mass Amherst,Coach
2013,Assistant Head Coach,33038.24,109253.173,U Mass Lowell,Coach
2013,Asst Coach-Men's Ice Hockey I,85275.42,109253.173,U Mass Lowell,Coach
2013,Assistant Head Coach,21912.96,72463.662,U Mass Lowell,Coach
2013,Asst Coach-Men's Ice Hockey II,53927.38,72463.662,U Mass Lowell,Coach
2013,Assistant Athletic Coach,37172.98,40700.14,U Mass Amherst,Coach
2013,Assistant Athletic Coach,62051.6,62589.8,U Mass Amherst,Coach
2013,Head Performance Coach,29983.2,59966.32,U Mass Lowell,Coach
2013,Admin Asst/Head Coach,35307.64,58357.598,U Mass Dartmouth,Coach
2013,Assistant Athletic Coach,56680.23,57171.66,U Mass Amherst,Coach
2013,Assistant Athletic Coach,80892.23,82096.56,U Mass Amherst,Coach
2013,Assistant Athletic Coach,101981.88,102866.14,U Mass Amherst,Coach
2013,Head Football Coach,1275130.0,272415.0,U Mass Amherst,Coach
2013,Assistant Athletic Coach,166790.52,168237.16,U Mass Amherst,Coach
2013,Assistant Athletic Coach,15747.62,55962.66,U Mass Amherst,Coach
2013,Assistant Athletic Coach,65074.23,56522.18,U Mass Amherst,Coach
2013,Assistant Athletic Coach,12652.34,91575.12,U Mass Amherst,Coach
2013,Assistant Athletic Coach,61584.38,62118.42,U Mass Amherst,Coach
2013,Assistant Athletic Coach,6508.66,100000.16,U Mass Amherst,Coach
2013,Assistant Athletic Coach,70125.36,71236.36,U Mass Amherst,Coach
2013,Asst Coach -Women's Basketball,32936.58,55000.14,U Mass Lowell,Coach
2013,Asst Coach Women's Basketball,16269.3,55000.14,U Mass Lowell,Coach
2013,Asst Coach -Women's Fld Hockey,20799.98,40000.22,U Mass Lowell,Coach
2013,Assistant Athletic Coach,35499.23,36502.7,U Mass Amherst,Coach
2013,Athletic Coach,978.37,36502.7,U Mass Amherst,Coach
2013,Athletic Coach,223150.2,222075.1,U Mass Amherst,Coach
2013,Assistant Athletic Coach,15890.35,35103.9,U Mass Amherst,Coach
2013,Assistant Athletic Coach,75656.36,76312.6,U Mass Amherst,Coach
